21,Bündnis: Junge Grüne (jgb),GPS,0,5239,1.955456354,basel-stadt
18,Junge SVP Basel-Stadt,SVP,0,949,0.354214178,basel-stadt
14,Volks-Aktion gegen zuviele Ausländer und Asylanten in unserer Heimat (VA) – Liste Ausländerstopp,Übrige,0,2178,0.812938335,basel-stadt
12,SVP Basel-Stadt,SVP,0,30679,11.45093443,basel-stadt
22,Junge CVP Basel-Stadt,CVP,0,1005,0.375116174,basel-stadt
11,Mitte – Bürgerlich-Demokratische Partei (BDP),BDP,0,985,0.367651176,basel-stadt
10,Mitte – Grünliberale GLP,GLP,1,13799,5.150475707,basel-stadt
9,Eidgenössisch-Demokratische Union Basel-Stadt (EDU),EDU,0,756,0.282176943,basel-stadt
39,"JUSO Basel-Stadt, Männer*",SP,0,1190,0.44416741,basel-stadt
37,Liste SVP – Neue Heimat Schweiz Basel-Stadt,SVP,0,689,0.257169198,basel-stadt
8,Bündnis Grüne BastA! jgb,GPS,1,36525,13.63295349,basel-stadt
7,CVP Basel-Stadt,CVP,0,9111,3.400680061,basel-stadt
6,Jungfreisinnige Basel-Stadt,FDP,0,717,0.267620196,basel-stadt
5,Sozialdemokratische Partei Basel-Stadt (SP),SP,2,83674,31.23131418,basel-stadt
4,Mitte – Evangelische Volkspartei Basel-Stadt (EVP),EVP,0,5406,2.017789091,basel-stadt
2,Piratenpartei,Übrige,0,1179,0.440061661,basel-stadt
1,FDP.Die Liberalen Basel-Stadt,FDP,0,14593,5.446836147,basel-stadt
3,LDP Liberal-Demokratische Partei Basel-Stadt,LPS,1,38104,14.22231512,basel-stadt
32,FDP.Die Liberalen Frauen Basel-Stadt,FDP,0,884,0.329952933,basel-stadt
31,SVP Frauen Basel-Stadt,SVP,0,772,0.288148942,basel-stadt
22,Jungsozialist*innen Unterbaselbiet,SP,0,2658,0.485974747,basel-landschaft
12,Junge Grünliberale Partei,GLP,0,5419,0.990781472,basel-landschaft
11,Grünliberale Partei,GLP,0,23337,4.266814397,basel-landschaft
8,Bürgerlich-Demokratische Partei,BDP,0,6470,1.182940787,basel-landschaft
7,Grüne Baselland,GPS,1,87578,16.01230112,basel-landschaft
13,Christ-und-Politik.CH,Übrige,0,634,0.115917227,basel-landschaft
6,Jungfreisinnige Baselland,FDP,0,1467,0.268218568,basel-landschaft
5,Christlichdemokratische Volkspartei,CVP,1,37974,6.94296653,basel-landschaft
4,Evangelische Volkspartei BL,EVP,0,16074,2.938885659,basel-landschaft
3,Schweizerische Volkspartei Baselland,SVP,2,131564,24.05447013,basel-landschaft
2,Sozialdemokratische Partei und Gewerkschaften,SP,2,113689,20.7862991,basel-landschaft
1,FDP.Die Liberalen Baselland,FDP,1,88885,16.25126613,basel-landschaft
23,Jungsozialist*innen Oberbaselbiet,SP,0,2862,0.523273034,basel-landschaft
77,Junge Grüne,GPS,0,6158,1.125896347,basel-landschaft
70,Grüne Panther,GPS,0,4690,0.857494945,basel-landschaft
56,CVP Wirtschaft und Gesellschaft,CVP,0,4111,0.751633628,basel-landschaft
55,Junge CVP,CVP,0,4341,0.793685619,basel-landschaft
44,Evangelische Volkspartei - Zukunft,EVP,0,3051,0.557828801,basel-landschaft
34,SVP International,SVP,0,2058,0.376273901,basel-landschaft
33,Junge Schweizerische Volkspartei,SVP,0,3922,0.717077862,basel-landschaft
18,Junge Grüne,GPS,0,1465,2.419687836,schaffhausen
17,SVP Agro / KMU,SVP,0,2061,3.40407961,schaffhausen
16,Junge GLP,GLP,0,965,1.59385581,schaffhausen
14,JUSO,SP,0,682,1.126434883,schaffhausen
13,Jungfreisinnige,FDP,0,489,0.807663721,schaffhausen
11,Junge SVP,SVP,0,413,0.682137253,schaffhausen
9,Evangelische Volkspartei (EVP),EVP,0,1138,1.879593691,schaffhausen
8,Christlichdemokratische Volkspartei (CVP),CVP,0,1297,2.142208275,schaffhausen
7,Eidgenössisch-Demokratische Union (EDU),EDU,0,2041,3.371046329,schaffhausen
6,Grüne Partei,GPS,0,2670,4.409943018,schaffhausen
2,Sozialdemokratische Partei (SP),SP,1,15154,25.02931704,schaffhausen
4,Alternative Liste Schaffhausen (AL),FGA,0,1929,3.186059955,schaffhausen
5,Grünliberale Partei (GLP),GLP,0,2637,4.355438104,schaffhausen
1,Schweizerische Volkspartei (SVP),SVP,1,21412,35.36543067,schaffhausen
3,FDP.Die Liberalen,FDP,0,6192,10.22710381,schaffhausen
99,Vereinzelte / Autres / Altri,Übrige,0,329,2.107623318,appenzell-ausserrhoden
2,Jennifer Abderhalden (FDP.Die Liberalen),FDP,0,7561,48.43689942,appenzell-ausserrhoden
1,David Zuberbühler (Schweizerische Volkspartei),SVP,1,7720,49.45547726,appenzell-ausserrhoden
99,Vereinzelte / Autres / Altri,Übrige,0,52,0.920842925,appenzell-innerrhoden
4,Thomas Rechsteiner (Christlichdemokratische Volkspartei der Schweiz),CVP,1,2014,35.66495484,appenzell-innerrhoden
3,Antonia Fässler (Christlichdemokratische Volkspartei der Schweiz),CVP,0,1446,25.60651674,appenzell-innerrhoden
2,Martin Pfister (Sozialdemokratische Partei der Schweiz),SP,0,493,8.730299274,appenzell-innerrhoden
1,Ruedi Eberle (Schweizerische Volkspartei),SVP,0,1642,29.07738622,appenzell-innerrhoden
12,BDP Bürgerlich-Demokratische Partei Kanton St.Gallen,BDP,0,10134,0.636465038,st-gallen
11,"Schweizer Demokraten (SD) – für Volk und Heimat, Schwiizer zerscht",SD,0,4006,0.251596501,st-gallen
10,Der Pflug,Übrige,0,3407,0.213976355,st-gallen
9,EDU – Eidgenössisch-Demokratische Union,EDU,0,14768,0.927503027,st-gallen
8,Parteifrei SG,Übrige,0,12222,0.767601706,st-gallen
7,"EVP, Evangelische Volkspartei",EVP,0,24907,1.56428209,st-gallen
6c,"GRÜNE, KlimaseniorInnen",GPS,0,9830,0.617372343,st-gallen
6a,"GRÜNE, Hauptliste",GPS,1,131827,8.279383909,st-gallen
5b,"Grünliberale (glp), Junge Grünliberale",GLP,0,20323,1.276384346,st-gallen
5a,"Grünliberale (glp), Hauptliste",GLP,1,96205,6.042147124,st-gallen
6b,"GRÜNE, Junge Grüne",GPS,0,26095,1.638894332,st-gallen
4d,"FDP.Die Liberalen, FDP Frauen",FDP,0,23144,1.453557019,st-gallen
4c,"FDP.Die Liberalen, Umweltfreisinnige",FDP,0,16183,1.016371986,st-gallen
4b,"FDP.Die Liberalen, Jungfreisinnige",FDP,0,13039,0.818913324,st-gallen
4a,"FDP.Die Liberalen, Hauptliste",FDP,2,186383,11.70576901,st-gallen
3b,"SP und Gewerkschaften, JUSO-Liste",SP,0,10326,0.648523582,st-gallen
3a,"SP und Gewerkschaften, Hauptliste",SP,2,191730,12.0415869,st-gallen
2d,"CVP Kanton St.Gallen, Junge CVP – Liste Nord-West",CVP,0,18702,1.174577574,st-gallen
2c,"CVP Kanton St.Gallen, Junge CVP – Liste Süd-Ost",CVP,0,19362,1.21602882,st-gallen
2b,"CVP Kanton St.Gallen, Liste Nord-West",CVP,1,96959,6.089502032,st-gallen
2a,"CVP Kanton St.Gallen, Liste Süd-Ost",CVP,1,164005,10.30032056,st-gallen
1d,"SVP Schweizerische Volkspartei, Landliste",SVP,0,18921,1.188331851,st-gallen
1c,"SVP Schweizerische Volkspartei, Seniorenliste",SVP,0,10214,0.641489431,st-gallen
1b,"SVP Schweizerische Volkspartei, Unternehmerliste",SVP,0,14960,0.939561571,st-gallen
1a,"SVP Schweizerische Volkspartei, Hauptliste",SVP,4,454580,28.54985957,st-gallen
20,SVP Graubünden - Team 60+ für ein sicheres Rentenalter,SVP,0,2726,0.942342859,graubunden
19,SVP Graubünden - Liste SVP International,SVP,0,1667,0.576260289,graubunden
18,FDP.Die Liberalen GR - Support Gewerbe,FDP,0,3547,1.226151916,graubunden
16,SVP Graubünden - Liste Brand,SVP,0,35353,12.22107377,graubunden
15,SP JUSO Frauen*,SP,0,2343,0.809944725,graubunden
14,SVP Graubünden - Liste Martullo,SVP,1,45263,15.6468323,graubunden
13,Grünliberale Partei,GLP,0,18201,6.291849737,graubunden
12,BDP Graubünden,BDP,0,21351,7.380763899,graubunden
11,Jungfreisinnige Graubünden - FDP-Futuro,FDP,0,2369,0.818932588,graubunden
10,CVP Graubünden,CVP,1,41927,14.49362035,graubunden
17,FDP.Die Liberalen GR - Support Gemeindepolitik,FDP,0,2082,0.719720408,graubunden
9,SP Sozialdemokratische Partei,SP,2,45677,15.78994673,graubunden
8,SVP Graubünden - Junge SVP Graubünden,SVP,0,1598,0.552407883,graubunden
7,Grünliberale Partei - Junge Grünliberale Partei,GLP,0,5946,2.055455114,graubunden
6,Verda - Grüne Graubünden,GPS,0,15958,5.516473716,graubunden
5,CVP - Die Jungen A,CVP,0,2612,0.902934537,graubunden
4,CVP - Die Jungen 1,CVP,0,2754,0.952022096,graubunden
3,SP JUSO Männer*,SP,0,1501,0.518876241,graubunden
2,FDP.Die Liberalen Graubünden - Hauptliste,FDP,1,31431,10.86528922,graubunden
1,BDP Graubünden - Junge BDP Graubünden,BDP,0,4973,1.719101629,graubunden
15,DU – Die Unabhängigen,Übrige,0,7651,0.256234389,aargau
